time,x,y,pressure,touching
325243.299999997,370.35919189453125,240.67832946777344,1.309999942779541,1
325260.299999997,374.27545166015625,240.372314453125,1.3899999856948853,1
325276.299999997,379.2676696777344,240.3812713623047,1.309999942779541,1
325293.299999997,382.87188720703125,240.3812713623047,1.350000023841858,1
325310.299999997,385.0835876464844,240.3812713623047,1.3600000143051147,1
325326.299999997,387.0888366699219,240.3812713623047,1.3799999952316284,1
325343.299999997,388.9421081542969,240.3812713623047,1.3600000143051147,1
325360.299999997,391.5768737792969,240.3812713623047,1.46999990940094,1
325376.299999997,394.51983642578125,240.3812713623047,1.4299999475479126,1
325393.299999997,398.5235290527344,240.3812713623047,1.3899999856948853,1
325410.299999997,401.6044921875,240.3812713623047,1.4199999570846558,1
325426.299999997,404.4257507324219,240.3812713623047,1.409999966621399,1
325443.299999997,406.9069519042969,240.176513671875,1.3899999856948853,1
325460.299999997,409.4296875,240.02207946777344,1.3600000143051147,1
325477.09999999404,411.6000671386719,239.78125,1.3899999856948853,1
325485.5,411.6000671386719,239.78125,0.5,0
