time,x,y,pressure,touching
341755.299999997,384.8999938964844,325.28125,1.0199999809265137,1
341762.299999997,384.8999938964844,325.28125,1.0699999332427979,1
341786.299999997,386.1418151855469,317.9992370605469,1.0299999713897705,1
341794.299999997,387.4003601074219,312.0050964355469,1.1100000143051147,1
341803.299999997,390.7909851074219,295.1499938964844,1.1699999570846558,1
341827.299999997,392.9351501464844,283.93939208984375,1.1999999284744263,1
341843.299999997,394.77130126953125,269.904296875,1.1999999284744263,1
341860.299999997,397.31378173828125,256.6953125,1.25,1
341877.299999997,397.25,239.3314666748047,1.1699999570846558,1
341893.299999997,396.75,227.4337921142578,1.159999966621399,1
341910.299999997,395.9482116699219,213.7976531982422,1.2200000286102295,1
341927.299999997,394.6235046386719,199.5914764404297,1.2400000095367432,1
341943.299999997,393.14208984375,182.33384704589844,1.2400000095367432,1
341960.299999997,391.6333923339844,171.19993591308594,1.2200000286102295,1
341977.299999997,389.6651306152344,155.0207977294922,1.2599999904632568,1
341993.299999997,388.1347351074219,139.2902069091797,1.2699999809265137,1
342010.299999997,384.8156433105469,125.457275390625,1.350000023841858,1
342027.299999997,380.9814147949219,109.7807388305664,1.2300000190734863,1
342044.299999997,378.88726806640625,97.6654281616211,1.2200000286102295,1
342060.299999997,378.0639343261719,83.81489562988281,1.25,1
342077.299999997,377.74755859375,70.7182388305664,1.2300000190734863,1
342094.299999997,377.33935546875,64.5077133178711,1.25,1
342110.299999997,377.24664306640625,58.058082580566406,1.090000033378601,1
342127.299999997,377.1447448730469,50.64947509765625,1.2300000190734863,1
342144.299999997,376.94195556640625,46.57619857788086,1.25,1
342160.299999997,376.7978210449219,43.669288635253906,1.2300000190734863,1
342177.299999997,376.8000183105469,41.5361328125,1.209999918937683,1
342194.299999997,376.8000183105469,40.31610107421875,1.1999999284744263,1
342210.299999997,376.8000183105469,39.77215576171875,1.1999999284744263,1
342227.299999997,376.8000183105469,39.42529296875,1.1999999284744263,1
342244.299999997,376.8000183105469,39.273048400878906,1.1899999380111694,1
342260.299999997,376.8000183105469,39.1754150390625,1.1799999475479126,1
342369.299999997,376.955322265625,39.44009017944336,1.1799999475479126,1
342377.299999997,377.31036376953125,40.1019287109375,1.1699999570846558,1
342394.299999997,377.867919921875,40.75274658203125,1.2799999713897705,1
342410.299999997,379.5439147949219,41.90839767456055,1.1999999284744263,1
342427.299999997,380.4953308105469,42.24795150756836,1.1899999380111694,1
342444.299999997,381.6733093261719,42.74184799194336,1.1799999475479126,1
