time,x,y,pressure,touching
392845.299999997,477.54736328125,76.5291519165039,1.2999999523162842,1
392862.299999997,481.1938171386719,78.09931945800781,1.25,1
392879.299999997,485.2948913574219,79.8916244506836,1.3399999141693115,1
392895.299999997,488.5820007324219,82.87117004394531,1.3399999141693115,1
392912.299999997,491.1714782714844,85.9027099609375,1.2599999904632568,1
392929.299999997,493.3047790527344,88.03607177734375,1.2999999523162842,1
392945.299999997,494.786376953125,89.7754135131836,1.309999942779541,1
392962.299999997,495.5810241699219,90.9314956665039,1.3399999141693115,1
392978.299999997,495.8500671386719,91.33125305175781,1.459999918937683,1
392995.299999997,496.052734375,91.89216613769531,1.4199999570846558,1
393012.299999997,496.3000183105469,92.5965576171875,1.4199999570846558,1
393029.299999997,496.3500671386719,93.04351806640625,1.4299999475479126,1
393045.299999997,496.5600280761719,93.5511703491211,1.3799999952316284,1
393062.299999997,496.8612976074219,94.20381164550781,1.3700000047683716,1
393079.299999997,497.3212585449219,95.01081848144531,1.3600000143051147,1
393095.299999997,498.09063720703125,96.7247314453125,1.4299999475479126,1
393112.299999997,498.69189453125,98.0275650024414,1.4399999380111694,1
393129.299999997,499.6847839355469,100.6319808959961,1.4499999284744263,1
393145.299999997,500.7299499511719,104.4388198852539,1.3700000047683716,1
393162.299999997,501.6529235839844,107.13970947265625,1.3799999952316284,1
393179.299999997,502.630126953125,109.8149185180664,1.3700000047683716,1
393195.299999997,503.7968444824219,112.6943130493164,1.2999999523162842,1
393212.299999997,505.9828796386719,118.96904754638672,1.4199999570846558,1
393229.299999997,508.11895751953125,123.8847885131836,1.5199999809265137,1
393245.299999997,509.49072265625,128.8016357421875,1.4499999284744263,1
393262.299999997,511.1000671386719,137.8675079345703,1.4199999570846558,1
393279.299999997,511.1000671386719,143.9564971923828,1.5399999618530273,1
393295.299999997,510.2941589355469,153.2466583251953,1.4499999284744263,1
393312.299999997,507.5627136230469,161.5677947998047,1.5299999713897705,1
393329.299999997,504.53009033203125,169.6848602294922,1.5199999809265137,1
393345.299999997,501.52545166015625,179.0077362060547,1.4299999475479126,1
393362.299999997,496.4941101074219,187.46324157714844,1.5399999618530273,1
393379.299999997,489.2875671386719,197.7436981201172,1.399999976158142,1
393395.299999997,484.8594665527344,204.0745086669922,1.3199999332427979,1
393412.299999997,477.8376159667969,212.13134765625,1.5,1
393429.299999997,469.8584899902344,220.0312042236328,1.399999976158142,1
393445.299999997,461.198486328125,228.5927276611328,1.409999966621399,1
393462.299999997,452.0644226074219,236.1918182373047,1.409999966621399,1
393479.299999997,445.7046813964844,240.39097595214844,1.459999918937683,1
393495.299999997,436.3028259277344,245.3739471435547,1.4900000095367432,1
393512.299999997,427.8400573730469,251.67393493652344,1.4499999284744263,1
393529.299999997,417.7989196777344,257.1719665527344,1.4299999475479126,1
393545.299999997,410.9877624511719,260.23248291015625,1.350000023841858,1
393562.299999997,400.64410400390625,264.72784423828125,1.4900000095367432,1
393578.299999997,393.0922546386719,270.1109313964844,1.350000023841858,1
393595.299999997,385.0332946777344,274.0960388183594,1.3700000047683716,1
393612.299999997,378.0736999511719,276.4029235839844,1.3799999952316284,1
393629.299999997,371.6547546386719,278.8809509277344,1.4199999570846558,1
393645.299999997,365.69073486328125,280.89471435546875,1.3299999237060547,1
393662.299999997,359.53009033203125,283.08026123046875,1.409999966621399,1
393679.299999997,354.6857604980469,286.9764099121094,1.309999942779541,1
393695.299999997,350.392333984375,289.83233642578125,1.3899999856948853,1
393712.299999997,345.64459228515625,292.5157165527344,1.3600000143051147,1
393729.299999997,342.1512756347656,294.3354187011719,1.3700000047683716,1
393745.299999997,339.6225280761719,295.9351501464844,1.3600000143051147,1
393762.299999997,337.6429748535156,297.21832275390625,1.3899999856948853,1
393779.299999997,335.63922119140625,298.6254577636719,1.2999999523162842,1
393795.299999997,333.4161071777344,300.7760925292969,1.3899999856948853,1
393812.299999997,330.6004333496094,304.6166687011719,1.3899999856948853,1
393829.299999997,328.02423095703125,307.31842041015625,1.4399999380111694,1
393845.299999997,325.667724609375,309.6635437011719,1.3600000143051147,1
393862.299999997,323.7850036621094,311.5462341308594,1.459999918937683,1
393879.299999997,322.6603088378906,312.67095947265625,1.4900000095367432,1
393895.299999997,321.75982666015625,313.57147216796875,1.5099999904632568,1
393912.299999997,321.1785583496094,314.1526794433594,1.46999990940094,1
393929.299999997,320.6855163574219,314.64288330078125,1.5,1
393945.299999997,320.4906311035156,314.84063720703125,1.5099999904632568,1
393962.299999997,320.29742431640625,315.03387451171875,1.5199999809265137,1
393979.299999997,319.9886169433594,315.45025634765625,1.4900000095367432,1
393995.299999997,319.78814697265625,315.64312744140625,1.5099999904632568,1
394012.299999997,319.70001220703125,315.6812438964844,1.5099999904632568,1
394029.299999997,319.4964294433594,315.93841552734375,1.5299999713897705,1
394045.299999997,319.2966003417969,316.1846618652344,1.5399999618530273,1
394062.299999997,319.0444030761719,316.7397155761719,1.5299999713897705,1
394079.299999997,318.83770751953125,318.0673828125,1.5999999046325684,1
394095.299999997,318.8500061035156,319.6891174316406,1.6200000047683716,1
394112.299999997,318.6393127441406,320.9775390625,1.6399999856948853,1
394129.299999997,318.3932800292969,321.9649353027344,1.6100000143051147,1
394145.299999997,317.87432861328125,323.9711608886719,1.46999990940094,1
394162.299999997,317.2355041503906,325.8199768066406,1.4900000095367432,1
394179.299999997,316.468994140625,327.13165283203125,1.46999990940094,1
394195.299999997,314.65606689453125,328.28546142578125,1.5499999523162842,1
394212.299999997,312.2323303222656,328.99664306640625,1.5499999523162842,1
394229.299999997,309.00274658203125,329.2848815917969,1.4499999284744263,1
394245.299999997,306.7769470214844,329.44171142578125,1.46999990940094,1
394262.299999997,305.9777526855469,329.4312438964844,1.46999990940094,1
394279.299999997,305.6427917480469,329.4312438964844,1.4299999475479126,1
394295.299999997,305.45001220703125,329.28125,1.6299999952316284,1
394312.299999997,306.74981689453125,326.1107482910156,1.46999990940094,1
394328.299999997,310.171142578125,322.573974609375,1.5099999904632568,1
394345.299999997,313.8219299316406,319.789794921875,1.5099999904632568,1
394362.299999997,322.0077209472656,316.6656188964844,1.5199999809265137,1
394379.299999997,328.3617858886719,314.6093444824219,1.5199999809265137,1
394395.299999997,333.1032409667969,312.5257263183594,1.5499999523162842,1
394412.299999997,339.7546081542969,309.3216247558594,1.5499999523162842,1
394429.299999997,345.82427978515625,305.7316589355469,1.5199999809265137,1
394445.299999997,350.1929626464844,303.86322021484375,1.5199999809265137,1
394462.299999997,354.341552734375,301.81768798828125,1.6799999475479126,1
394479.299999997,360.0957946777344,299.80322265625,1.5299999713897705,1
394495.299999997,365.31011962890625,298.11822509765625,1.559999942779541,1
394512.299999997,369.39581298828125,296.5736999511719,1.5399999618530273,1
394529.299999997,374.47027587890625,293.66339111328125,1.709999918937683,1
394545.299999997,382.1855163574219,287.38336181640625,1.559999942779541,1
394562.299999997,386.90283203125,283.7657165527344,1.559999942779541,1
394579.299999997,392.2682800292969,280.1316833496094,1.5899999141693115,1
394595.299999997,401.15966796875,272.36346435546875,1.559999942779541,1
394612.299999997,408.07354736328125,266.63909912109375,1.6699999570846558,1
394629.299999997,415.0260925292969,262.10919189453125,1.659999966621399,1
394645.299999997,422.3305358886719,257.8298034667969,1.6399999856948853,1
394662.299999997,429.5568542480469,252.218017578125,1.6200000047683716,1
394679.299999997,437.8119812011719,246.4518280029297,1.5099999904632568,1
394695.299999997,444.5766296386719,242.321533203125,1.5499999523162842,1
394712.299999997,453.5732116699219,237.0592803955078,1.559999942779541,1
394729.299999997,460.3907165527344,231.37548828125,1.4900000095367432,1
394745.299999997,466.93243408203125,227.11900329589844,1.649999976158142,1
394762.299999997,473.2963562011719,223.7045135498047,1.5199999809265137,1
394779.299999997,479.6451110839844,219.3561553955078,1.5799999237060547,1
394795.299999997,486.1640319824219,213.5457000732422,1.6100000143051147,1
394812.299999997,492.7228698730469,208.627685546875,1.5499999523162842,1
394829.299999997,497.8788757324219,204.2629852294922,1.5899999141693115,1
394845.299999997,503.29150390625,198.7644805908203,1.6200000047683716,1
394862.299999997,508.5673828125,193.11387634277344,1.5199999809265137,1
394879.299999997,513.2266235351562,187.968505859375,1.649999976158142,1
394895.299999997,516.9325561523438,180.9491729736328,1.5399999618530273,1
394912.299999997,519.337646484375,174.7975311279297,1.5299999713897705,1
394929.299999997,521.7734375,170.24009704589844,1.5499999523162842,1
394945.299999997,525.0087280273438,163.57115173339844,1.6200000047683716,1
394962.299999997,526.9223022460938,157.18875122070312,1.6899999380111694,1
394979.299999997,527.769775390625,152.35691833496094,1.5399999618530273,1
394996.299999997,527.75,146.41062927246094,1.5999999046325684,1
395012.299999997,527.75,140.45750427246094,1.6699999570846558,1
395029.299999997,527.176513671875,135.4185791015625,1.6699999570846558,1
395046.299999997,525.7057495117188,129.4118194580078,1.6399999856948853,1
395062.299999997,522.6713256835938,121.5901107788086,1.5399999618530273,1
395079.299999997,520.81201171875,116.942626953125,1.5299999713897705,1
395096.299999997,517.9210815429688,109.91552734375,1.4199999570846558,1
395112.299999997,513.5192260742188,103.4969482421875,1.6200000047683716,1
395129.299999997,508.3290710449219,98.00018310546875,1.459999918937683,1
395145.299999997,504.97760009765625,94.1114501953125,1.4499999284744263,1
395162.299999997,499.58306884765625,87.8037109375,1.4800000190734863,1
395179.299999997,494.603515625,82.7279281616211,1.5799999237060547,1
395195.299999997,488.8666687011719,79.11920166015625,1.46999990940094,1
395212.299999997,482.90972900390625,76.19038391113281,1.5299999713897705,1
395229.299999997,474.66461181640625,72.89459228515625,1.46999990940094,1
395246.299999997,468.1686706542969,69.6624526977539,1.4900000095367432,1
395262.299999997,460.183349609375,65.98127746582031,1.46999990940094,1
395279.299999997,452.165771484375,62.844947814941406,1.409999966621399,1
395295.299999997,443.275634765625,61.46577072143555,1.5,1
395312.299999997,434.5082702636719,60.35175704956055,1.3899999856948853,1
395329.299999997,425.203369140625,59.668434143066406,1.459999918937683,1
395346.299999997,415.2465515136719,59.3673095703125,1.3700000047683716,1
395362.299999997,405.5697937011719,59.38125228881836,1.459999918937683,1
395379.299999997,396.03448486328125,59.38125228881836,1.3799999952316284,1
395395.299999997,385.0439147949219,59.9913330078125,1.3600000143051147,1
395412.299999997,376.2255554199219,61.06640625,1.2999999523162842,1
395429.299999997,366.3525085449219,63.33015060424805,1.4299999475479126,1
395445.299999997,357.1134948730469,66.71369934082031,1.2400000095367432,1
395462.299999997,345.64453125,71.2291488647461,1.2899999618530273,1
395479.299999997,338.51715087890625,73.9067153930664,1.2799999713897705,1
395496.299999997,330.20928955078125,76.6523666381836,1.2699999809265137,1
395512.299999997,322.564453125,79.2728500366211,1.1999999284744263,1
395529.299999997,316.9234313964844,84.1505126953125,1.209999918937683,1
395545.299999997,310.8221130371094,88.15875244140625,1.25,1
395562.299999997,306.564208984375,91.0949935913086,1.2999999523162842,1
395579.299999997,303.8717956542969,93.0906982421875,1.25,1
395596.299999997,301.85650634765625,94.8199234008789,1.2599999904632568,1
395612.299999997,300.4662780761719,96.372802734375,1.2200000286102295,1
395629.799999997,300,97.78125,1.1899999380111694,1
395638,300,97.78125,0.5,0
