time,x,y,pressure,tiltX,tiltY,touching,latency
37301.70000000298,317.0,51.60625076293945,1.46999990940094,0,0,1,2747
37307.70000000298,317.0,51.60625076293945,1.3399999141693115,0,0,1,2747
37406.70000000298,314.675048828125,55.039527893066406,1.5099999904632568,0,0,1,2747
37431.70000000298,312.772705078125,57.331153869628906,1.6299999952316284,0,0,1,2747
37440.70000000298,310.6333923339844,59.62285232543945,1.3799999952316284,0,0,1,2747
37457.70000000298,308.640625,61.909523010253906,1.3399999141693115,0,0,1,2747
37473.70000000298,306.0154724121094,67.53240203857422,1.3600000143051147,0,0,1,2747
37490.70000000298,303.951904296875,74.7491226196289,1.6399999856948853,0,0,1,2747
37506.70000000298,303.14361572265625,80.3108901977539,1.5699999332427979,0,0,1,2747
37531.70000000298,303.0500183105469,87.13567352294922,1.5,0,0,1,2747
37548.70000000298,303.0500183105469,93.83772277832031,1.6299999952316284,0,0,1,2747
37564.70000000298,303.0500183105469,99.52837371826172,1.659999966621399,0,0,1,2747
37581.70000000298,303.1554260253906,106.54802703857422,1.6799999475479126,0,0,1,2747
37598.70000000298,304.3363342285156,113.4823989868164,1.809999942779541,0,0,1,2747
37614.70000000298,305.77325439453125,119.560791015625,1.909999966621399,0,0,1,2747
37631.70000000298,306.66436767578125,126.73332977294922,1.8600000143051147,0,0,1,2747
37648.70000000298,306.8500061035156,133.9111785888672,1.6999999284744263,0,0,1,2747
37664.70000000298,306.8500061035156,143.1564178466797,1.8600000143051147,0,0,1,2747
37681.70000000298,306.3500061035156,150.35400390625,1.9299999475479126,0,0,1,2747
37698.70000000298,304.7707214355469,156.3124237060547,1.6100000143051147,0,0,1,2747
37714.70000000298,302.98468017578125,165.4763641357422,1.7699999809265137,0,0,1,2747
37731.70000000298,301.7740173339844,172.2886199951172,1.7400000095367432,0,0,1,2747
37748.70000000298,300.62457275390625,178.75205993652344,1.9199999570846558,0,0,1,2747
37764.70000000298,299.3713073730469,186.0236053466797,1.8299999237060547,0,0,1,2747
37781.70000000298,298.1690368652344,191.49131774902344,1.75,0,0,1,2747
37798.70000000298,296.5610046386719,199.6708984375,1.709999918937683,0,0,1,2747
37814.70000000298,295.22021484375,206.3061981201172,1.8199999332427979,0,0,1,2747
37831.70000000298,293.3951721191406,210.932373046875,1.9499999284744263,0,0,1,2747
37848.70000000298,291.5016784667969,217.49156188964844,1.8399999141693115,0,0,1,2747
37864.70000000298,289.5632019042969,223.8874969482422,1.9199999570846558,0,0,1,2747
