time,x,y,pressure,tiltX,tiltY,touching,latency
1495821.5,261.3080749511719,228.7904815673828,2.2200000286102295,0,0,1,920
1495838.5,269.9493713378906,228.78750610351562,2.1599998474121094,0,0,1,920
1495855.5,277.5433044433594,224.84463500976562,2.109999895095825,0,0,1,920
1495871.5,286.6122741699219,219.44522094726562,2,0,0,1,920
1495888.5,293.1976013183594,215.434814453125,1.2599999904632568,0,0,1,920
1495905.1000000015,292.95001220703125,215.58750915527344,0.5,0,0,0,920
1496533.5,333.1000061035156,116.0875244140625,1.7999999523162842,0,0,1,920
1496540.5,333.1000061035156,116.0875244140625,1.9900000095367432,0,0,1,920
1496572.5,332.899169921875,124.5766830444336,2.049999952316284,0,0,1,920
1496580.5,331.89068603515625,162.7219696044922,2.129999876022339,0,0,1,920
1496621.5,331.8999938964844,180.2928466796875,2.180000066757202,0,0,1,920
1496638.5,331.8999938964844,192.7396240234375,2.180000066757202,0,0,1,920
1496655.5,332.42822265625,205.81997680664062,2.200000047683716,0,0,1,920
1496672.5,333.0693359375,213.1422882080078,2.3399999141693115,0,0,1,920
1496688.5,334.0311584472656,221.1523895263672,2.1599998474121094,0,0,1,920
1496705.5,334.511474609375,224.3993682861328,1.2799999713897705,0,0,1,920
1496722.700000003,334.5,224.33750915527344,0.5,0,0,0,920
1496905.8999999985,335.1499938964844,170.78750610351562,2.0799999237060547,0,0,1,920
1496921.5,335.1499938964844,167.6464385986328,2.069999933242798,0,0,1,920
1496938.5,335.5311584472656,164.3540496826172,2.059999942779541,0,0,1,920
1496955.5,336.9661560058594,161.6317138671875,2,0,0,1,920
1496971.5,343.49346923828125,158.3986358642578,2.0899999141693115,0,0,1,920
1496988.5,349.453857421875,157.8375244140625,2.0799999237060547,0,0,1,920
1497005.5,357.5456237792969,159.2288818359375,2.0799999237060547,0,0,1,920
1497021.5,364.4203796386719,165.6476593017578,2.200000047683716,0,0,1,920
1497038.5,369.182861328125,172.56787109375,2.2300000190734863,0,0,1,920
1497055.5,372.0090026855469,181.7689208984375,2.240000009536743,0,0,1,920
1497071.5,372.56689453125,188.423828125,2.2200000286102295,0,0,1,920
1497088.5,372.5500183105469,194.7292022705078,2.429999828338623,0,0,1,920
1497105.5,371.64044189453125,201.96826171875,2.259999990463257,0,0,1,920
1497121.5,368.9784851074219,207.27163696289062,2.3899998664855957,0,0,1,920
1497138.5,363.9591979980469,211.0067901611328,2.240000009536743,0,0,1,920
1497155.5,360.13995361328125,212.59805297851562,2.2100000381469727,0,0,1,920
1497171.5,356.5473327636719,212.8874969482422,2.1399998664855957,0,0,1,920
1497188.5,352.1320495605469,212.28955078125,1.559999942779541,0,0,1,920
1497205.5,347.22344970703125,209.85498046875,1.090000033378601,0,0,1,920
1497222.3999999985,347.45001220703125,209.9875030517578,0.5,0,0,0,920
1497400.3999999985,387.3500671386719,181.9875030517578,2.129999876022339,0,0,1,920
1497407.5,387.3500671386719,181.9875030517578,2.1599998474121094,0,0,1,920
1497472.5,398.9457702636719,182.2618408203125,2.4600000381469727,0,0,1,920
1497488.5,411.28466796875,182.3874969482422,2.359999895095825,0,0,1,920
1497505.5,420.2553405761719,182.3874969482422,2.309999942779541,0,0,1,920
1497522.5,429.5820007324219,182.7498016357422,2.190000057220459,0,0,1,920
1497538.5,437.3190612792969,182.3652801513672,2.200000047683716,0,0,1,920
1497555.5,442.0009460449219,180.7771453857422,2.2200000286102295,0,0,1,920
1497571.5,444.96832275390625,178.74111938476562,2.180000066757202,0,0,1,920
1497588.5,446.927490234375,174.187744140625,2.3399999141693115,0,0,1,920
1497605.5,446.95001220703125,168.5614013671875,2.240000009536743,0,0,1,920
1497621.5,445.8949890136719,163.8568115234375,2.2200000286102295,0,0,1,920
1497638.5,442.99615478515625,160.2796630859375,2.299999952316284,0,0,1,920
1497655.5,437.1989440917969,158.1639404296875,2.240000009536743,0,0,1,920
1497671.5,432.024658203125,158.2375030517578,2.2300000190734863,0,0,1,920
1497688.5,422.81298828125,162.42138671875,2.369999885559082,0,0,1,920
1497705.5,415.5567321777344,170.525146484375,2.2899999618530273,0,0,1,920
1497721.5,411.0424499511719,181.5377960205078,2.309999942779541,0,0,1,920
1497738.5,409.09716796875,192.7363739013672,2.4600000381469727,0,0,1,920
1497755.5,409,206.0478515625,2.2799999713897705,0,0,1,920
1497771.5,409.8693542480469,214.862060546875,2.3999998569488525,0,0,1,920
1497788.5,413.114990234375,222.93212890625,2.3299999237060547,0,0,1,920
1497805.5,419.119384765625,227.57412719726562,2.240000009536743,0,0,1,920
1497821.5,424.5900573730469,228.3874969482422,2.190000057220459,0,0,1,920
1497838.5,437.44903564453125,224.40298461914062,2.190000057220459,0,0,1,920
1497855.5,447.6249694824219,217.86123657226562,2.25,0,0,1,920
1497871.5,457.9582214355469,211.7582550048828,1.559999942779541,0,0,1,920
1497888.5,465.2292175292969,204.373046875,1.090000033378601,0,0,1,920
1497905.700000003,464.95001220703125,204.6374969482422,0.5,0,0,0,920
1498200.299999997,489.45001220703125,122.4375,2.4099998474121094,0,0,1,920
1498231.5,487.485595703125,131.1678466796875,2.2100000381469727,0,0,1,920
1498248.5,487.0153503417969,142.01541137695312,2.190000057220459,0,0,1,920
1498265.5,486.2315368652344,154.3451690673828,2.259999990463257,0,0,1,920
1498288.5,485.273681640625,170.9989776611328,2.2899999618530273,0,0,1,920
1498305.5,483.9386901855469,185.54263305664062,2.2799999713897705,0,0,1,920
1498321.5,482.8166198730469,196.57177734375,2.3999998569488525,0,0,1,920
1498338.5,482.6499938964844,205.7238311767578,2.2699999809265137,0,0,1,920
1498355.5,482.6499938964844,209.317138671875,2.2699999809265137,0,0,1,920
1498371.5,482.9762878417969,211.31626892089844,2.2699999809265137,0,0,1,920
1498388.5,484.0688171386719,212.60215759277344,2.369999885559082,0,0,1,920
1498405.5,487.953125,212.78369140625,2.2100000381469727,0,0,1,920
1498422.5,494.6755065917969,206.32066345214844,2.309999942779541,0,0,1,920
1498438.5,500.8711853027344,198.24624633789062,2.2100000381469727,0,0,1,920
1498455.5,512.3319702148438,185.70962524414062,2.299999952316284,0,0,1,920
1498471.5,518.436279296875,178.563720703125,2.2699999809265137,0,0,1,920
1498488.5,529.1720581054688,167.7068328857422,2.2899999618530273,0,0,1,920
1498505.5,533.9696655273438,163.0594482421875,2.309999942779541,0,0,1,920
1498521.5,536.6728515625,160.41552734375,2.259999990463257,0,0,1,920
1498539.5,538.83447265625,158.2530517578125,1.8700000047683716,0,0,1,920
1498555.5,539.4625854492188,157.4748992919922,1.0799999237060547,0,0,1,920
1498572.299999997,539.4500122070312,157.4875030517578,0.5,0,0,0,920
1498789.3999999985,518.6000366210938,197.33750915527344,2.240000009536743,0,0,1,920
1498798.5,518.6000366210938,197.33750915527344,2.2799999713897705,0,0,1,920
1498832.5,518.8297119140625,199.7533721923828,2.3399999141693115,0,0,1,920
1498840.5,525.3250122070312,218.814453125,2.5299999713897705,0,0,1,920
1498865.5,531.1278686523438,231.20445251464844,2.3999998569488525,0,0,1,920
1498888.5,535.0966186523438,242.00669860839844,2.2300000190734863,0,0,1,920
1498905.5,538.1801147460938,248.98486328125,1.6200000047683716,0,0,1,920
1498922.799999997,540.1000366210938,252.28750610351562,1.1999999284744263,0,0,1,920
1498931.1000000015,540.1000366210938,252.28750610351562,0.5,0,0,0,920
